Datetime,Open,High,Low,Close,Volume,Returns,MA_20,MA_50
2025-11-10 15:19:00+00:00,195.8699951171875,195.9900054931641,195.6000061035156,195.7447967529297,417069,-0.0005881949201617109,195.459073638916,194.9974981689453
2025-11-10 15:20:00+00:00,195.75,195.92999267578125,195.6584930419922,195.91000366210935,285855,0.0008439913189017823,195.4965789794922,195.02289825439453
2025-11-10 15:21:00+00:00,195.8999938964844,196.22000122070312,195.875,196.18499755859375,449791,0.0014036746023378122,195.55132904052735,195.06019805908204
2025-11-10 15:22:00+00:00,196.17999267578125,196.2400054931641,195.97000122070312,196.02000427246097,342570,-0.0008410086815303641,195.6043342590332,195.077998046875
2025-11-10 15:23:00+00:00,196.02999877929688,196.2400054931641,195.9499969482422,196.22000122070312,336615,0.001020288459764318,195.6718292236328,195.10539794921874
2025-11-10 15:24:00+00:00,196.22999572753903,196.529296875,196.17999267578125,196.4799041748047,625964,0.0013245487334863082,195.7313446044922,195.1483319091797
2025-11-10 15:25:00+00:00,196.4750061035156,196.8000030517578,196.4600067138672,196.7400054931641,530028,0.0013238062154590224,195.78434524536132,195.18216003417967
2025-11-10 15:26:00+00:00,196.72999572753903,196.8500061035156,196.5260009765625,196.78990173339844,481488,0.00025361512067290093,195.84844055175782,195.21815795898436
2025-11-10 15:27:00+00:00,196.7899932861328,196.9600067138672,196.66000366210935,196.85910034179688,534565,0.0003516369884273285,195.92789535522462,195.26435791015626
2025-11-10 15:28:00+00:00,196.85499572753903,197.0500030517578,196.7899932861328,196.93499755859375,531553,0.00038554080895969456,196.0096450805664,195.3103579711914
2025-11-10 15:29:00+00:00,196.93499755859375,197.02049255371097,196.57000732421875,196.6199951171875,536516,-0.0015995249463596206,196.07364501953126,195.3503579711914
2025-11-10 15:30:00+00:00,196.6199951171875,196.80999755859375,196.42999267578125,196.54010009765625,510785,-0.0004063422923168414,196.12564010620116,195.38686004638672
2025-11-10 15:31:00+00:00,196.5500030517578,196.61000061035156,196.4600067138672,196.57989501953125,279790,0.0002024773664774937,196.19038467407228,195.42355194091797
2025-11-10 15:32:00+00:00,196.5601043701172,197.0500030517578,196.47999572753903,196.9199981689453,509128,0.0017301013889556849,196.25513458251953,195.4553057861328
2025-11-10 15:33:00+00:00,196.92999267578125,197.0800018310547,196.77000427246097,196.90640258789065,419187,-6.90411394529411e-05,196.32345504760744,195.48830596923827
2025-11-10 15:34:00+00:00,196.8999938964844,197.1595001220703,196.8800048828125,197.14500427246097,398248,0.0012117517837633152,196.40725021362306,195.5337060546875
2025-11-10 15:35:00+00:00,197.14500427246097,197.19500732421875,196.97999572753903,197.05999755859375,353909,-0.0004311887799588465,196.48125000000002,195.5789059448242
2025-11-10 15:36:00+00:00,197.05999755859375,197.66000366210935,197.05999755859375,197.6499938964844,812541,0.002993993429413422,196.57075500488284,195.62930572509765
2025-11-10 15:37:00+00:00,197.64500427246097,197.6699981689453,197.44000244140625,197.5500030517578,490425,-0.0005058985469990063,196.63575515747073,195.68230377197267
2025-11-10 15:38:00+00:00,197.5399932861328,197.6479949951172,197.38999938964844,197.43499755859375,518819,-0.0005821589035052144,196.71450500488282,195.73620361328125
2025-11-10 15:39:00+00:00,197.44500732421875,197.5,197.22999572753903,197.3092041015625,423998,-0.0006371385954200282,196.79272537231446,195.7933856201172
2025-11-10 15:40:00+00:00,197.30999755859375,197.38999938964844,196.92990112304688,197.0399932861328,462814,-0.001364410832507934,196.84922485351564,195.8540853881836
2025-11-10 15:41:00+00:00,197.0399932861328,197.08929443359375,196.6708984375,196.7550048828125,492225,-0.0014463480157881348,196.87772521972659,195.90118743896485
2025-11-10 15:42:00+00:00,196.7550048828125,196.94000244140625,196.55999755859375,196.57000732421875,440758,-0.0009402432161963459,196.90522537231448,195.94998748779298
2025-11-10 15:43:00+00:00,196.56820678710935,196.6199951171875,196.2330017089844,196.2848968505859,505452,-0.001450427140507693,196.90847015380862,195.99328552246095
2025-11-10 15:44:00+00:00,196.27999877929688,196.3699951171875,196.16000366210935,196.2050018310547,392347,-0.000407036001307981,196.8947250366211,196.02908569335938
2025-11-10 15:45:00+00:00,196.20069885253903,196.42999267578125,196.08999633789065,196.3999938964844,463291,0.0009938180148822973,196.87772445678712,196.0726174926758
2025-11-10 15:46:00+00:00,196.3800048828125,196.3800048828125,196.0,196.05499267578125,425127,-0.0017566254145863214,196.84097900390626,196.10941741943358
2025-11-10 15:47:00+00:00,196.0500030517578,196.05859375,195.77999877929688,195.92999267578125,385034,-0.0006375762141732633,196.79452362060547,196.13141723632813
2025-11-10 15:48:00+00:00,195.9499969482422,196.07989501953125,195.7599945068359,195.91009521484375,358286,-0.00010155393090038878,196.74327850341797,196.14421905517577
2025-11-10 15:49:00+00:00,195.9199981689453,196.1000061035156,195.86000061035156,196.0399932861328,280872,0.0006630494010357868,196.71427841186522,196.16451904296875
