Datetime,Open,High,Low,Close,Volume,Returns,MA_20,MA_50
2025-11-10 15:19:00+00:00,272.3999938964844,272.4096984863281,272.0400085449219,272.2300109863281,58607,-0.0006977972281240197,272.6295562744141,272.4041986083984
2025-11-10 15:20:00+00:00,272.260009765625,272.2850036621094,272.1400146484375,272.1400146484375,44193,-0.0003305893334998311,272.5925521850586,272.4444989013672
2025-11-10 15:21:00+00:00,272.18499755859375,272.2731018066406,271.9599914550781,272.0299987792969,71785,-0.00040426200932908163,272.54405212402344,272.47589904785156
2025-11-10 15:22:00+00:00,272.0,272.2898864746094,272.0,272.1911926269531,42942,0.0005925590867903452,272.50536193847654,272.4984228515625
2025-11-10 15:23:00+00:00,272.2275085449219,272.2275085449219,272.0299987792969,272.1000061035156,60326,-0.00033500908885941705,272.48460693359374,272.5097229003906
2025-11-10 15:24:00+00:00,272.1050109863281,272.1736145019531,271.9200134277344,272.114990234375,53732,5.5068469398289466e-05,272.4668258666992,272.5210327148437
2025-11-10 15:25:00+00:00,272.1099853515625,272.1400146484375,271.9599914550781,272.05999755859375,45218,-0.000202093518383073,272.4478256225586,272.52003295898436
2025-11-10 15:26:00+00:00,272.06549072265625,272.1099853515625,271.8800048828125,271.8800048828125,38462,-0.0006615918451682301,272.41382598876953,272.51683532714844
2025-11-10 15:27:00+00:00,271.8699951171875,271.9353942871094,271.739990234375,271.760009765625,53393,-0.00044135322580718395,272.36682586669923,272.51689575195314
2025-11-10 15:28:00+00:00,271.7799072265625,271.8320007324219,271.5400085449219,271.7950134277344,54639,0.0001288035798185927,272.32207641601565,272.5235961914062
2025-11-10 15:29:00+00:00,271.79998779296875,271.8999938964844,271.7401123046875,271.85699462890625,70672,0.00022804392321340572,272.28242645263674,272.52553588867187
2025-11-10 15:30:00+00:00,271.8299865722656,271.8699951171875,271.67999267578125,271.79998779296875,77070,-0.000209694203437083,272.2309265136719,272.53303588867186
2025-11-10 15:31:00+00:00,271.79400634765625,271.8900146484375,271.7539978027344,271.8399963378906,41255,0.00014719847946542686,272.1949264526367,272.5402355957031
2025-11-10 15:32:00+00:00,271.82000732421875,271.94000244140625,271.739990234375,271.9200134277344,38863,0.00029435363052421337,272.15242156982424,272.5518359375
2025-11-10 15:33:00+00:00,271.9100036621094,271.989990234375,271.7699890136719,271.79998779296875,78287,-0.0004414005179413927,272.1044158935547,272.5520355224609
2025-11-10 15:34:00+00:00,271.82000732421875,271.9800109863281,271.70001220703125,271.739990234375,72041,-0.0002207415794273082,272.0619155883789,272.5430352783203
2025-11-10 15:35:00+00:00,271.7799987792969,271.9100036621094,271.7149963378906,271.7900085449219,30015,0.000184066800413607,272.0334167480469,272.5266357421875
2025-11-10 15:36:00+00:00,271.82000732421875,271.9700012207031,271.69000244140625,271.69000244140625,40717,-0.00036795356845908955,271.9899169921875,272.5070355224609
2025-11-10 15:37:00+00:00,271.69500732421875,271.7200012207031,271.4800109863281,271.69000244140625,74011,0.0,271.9424163818359,272.4862353515625
2025-11-10 15:38:00+00:00,271.71990966796875,271.7699890136719,271.3200988769531,271.3699951171875,86427,-0.001177839895996069,271.88991088867186,272.4624371337891
2025-11-10 15:39:00+00:00,271.3699951171875,271.4150085449219,271.25,271.260009765625,47129,-0.00040529665601019005,271.8414108276367,272.4316375732422
2025-11-10 15:40:00+00:00,271.2900085449219,271.3599853515625,271.25,271.3399963378906,57887,0.0002948704909901956,271.80140991210936,272.39993774414063
2025-11-10 15:41:00+00:00,271.3500061035156,271.45001220703125,271.2749938964844,271.32000732421875,39742,-7.366777453254869e-05,271.76591033935546,272.3589880371094
2025-11-10 15:42:00+00:00,271.3218078613281,271.3399963378906,271.1700134277344,271.18499755859375,102552,-0.0004976034276147345,271.7156005859375,272.3122882080078
2025-11-10 15:43:00+00:00,271.20001220703125,271.3999938964844,271.1499938964844,271.3399963378906,49092,0.0005715610402208249,271.67760009765624,272.268486328125
2025-11-10 15:44:00+00:00,271.3299865722656,271.3599853515625,271.1499938964844,271.239990234375,36493,-0.00036856381243222103,271.63385009765625,272.2214862060547
2025-11-10 15:45:00+00:00,271.2300109863281,271.54998779296875,271.1600036621094,271.5400085449219,92154,0.001106099105399716,271.6078506469727,272.19108642578124
2025-11-10 15:46:00+00:00,271.5199890136719,271.8116149902344,271.5,271.7349853515625,58148,0.0007180408061613353,271.60059967041013,272.1677862548828
2025-11-10 15:47:00+00:00,271.7200012207031,271.7799987792969,271.54998779296875,271.55999755859375,48383,-0.0006439649011051873,271.5905990600586,272.1407861328125
2025-11-10 15:48:00+00:00,271.5799865722656,271.75,271.55999755859375,271.65960693359375,62187,0.0003668043006905819,271.5838287353516,272.11227844238283
2025-11-10 15:49:00+00:00,271.6600036621094,271.6700134277344,271.50469970703125,271.5802001953125,34297,-0.00029230233812660433,271.5699890136719,272.07838256835936
2025-11-10 15:50:00+00:00,271.57000732421875,271.57000732421875,271.1650085449219,271.1664123535156,62989,-0.001523630373272078,271.5383102416992,272.04410888671873
2025-11-10 15:51:00+00:00,271.16070556640625,271.2699890136719,271.010009765625,271.0400085449219,40395,-0.00046614847132675497,271.4983108520508,272.00490905761717
2025-11-10 15:52:00+00:00,271.0249938964844,271.0249938964844,270.8399963378906,270.95001220703125,70126,-0.000332040787534571,271.44981079101564,271.964609375
2025-11-10 15:53:00+00:00,270.94000244140625,271.0899963378906,270.8700866699219,270.9150085449219,34788,-0.0001291886345538007,271.40556182861326,271.932607421875
2025-11-10 15:54:00+00:00,270.8999938964844,270.9533996582031,270.8100891113281,270.92999267578125,37602,5.530934199571291e-05,271.3650619506836,271.9017950439453
2025-11-10 15:55:00+00:00,270.9100036621094,270.9100036621094,270.6310119628906,270.760009765625,48860,-0.0006274052882718761,271.3135620117188,271.8681951904297
2025-11-10 15:56:00+00:00,270.7900085449219,270.9739990234375,270.7701110839844,270.8699951171875,56483,0.0004062097340655768,271.27256164550784,271.8343951416016
2025-11-10 15:57:00+00:00,270.875,270.875,270.6000061035156,270.6000061035156,37102,-0.0009967475857008967,271.21806182861326,271.7923950195312
